@id,@lat,@lon,amenity,int_name,name,name:en,addr:country,addr:city,addr:street,addr:housenumber,addr:postcode,brand,fuel:biodiesel,fuel:octane_95,fuel:octane_98,fuel:diesel,opening_hours,operator,payment:coins,payment:diners_club,payment:mastercard,payment:notes,payment:visa,phone,website;;
309875534,41.9950681,21.4355937,pub,,Ирски паб Св. Патрик,St. Patrick Irish Pub,MK,Cкoпje,Кеј 13 Ноември,,1000,,,,,,10:00-24:00  Fr-Sa 10:00-01:00,,yes,,yes,yes,yes,,http://www.irishpub.com.mk/;;
10166035384,41.9912836,21.4359529,waste_disposal,,,,,,,,,,,,,,,Комунална хигиена Скопје,,,,,,,;;
1000000016537219,41.9991081,21.4168946,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000016544156,41.9920026,21.4263229,parking,,Паркинг на Рамстор,Ramstore carpark,,,,,,,,,,,,,,,,,,,;;
1000000016663880,41.9974458,21.4207761,school,,ОУ Jохан Хајнрих Песталоци,,,,,,,,,,,,,,,,,,,,;;
1000000016669251,42.0001211,21.4429258,university,,Универзитет „Св. Кирил и Методиј“,Ss. Cyril and Methodius University,MK,Cкoпje,Булевар Гоце Делчев,9,1000,,,,,,,,,,,,,+389 2 3293293,http://www.ukim.edu.mk;;
1000000019783295,41.9975758,21.4160152,kindergarten,,,,,,,,,,,,,,,,,,,,,,;;
1000000028210582,42.0014174,21.3887245,school,,ОУ Братство,,,,,,,,,,,,,,,,,,,,;;
1000000028210692,42.0012832,21.3873011,kindergarten,,Мајски Бумбар,,,,,,,,,,,,,,,,,,,,;;
1000000028210848,42.0007834,21.3940669,school,,ООУ „Јан Амос Коменски“,,,,,,,,,,,,,,,,,,,,;;
1000000028212175,42.0028656,21.4025548,hospital,,Поликлиника Букурешт,,,,,,,,,,,,,,,,,,,,;;
1000000028212201,42.0057646,21.4037835,hospital,,ГОБ „8 Септември“,,,Cкoпje,Бледски Договор,бб,1020,,,,,,,Министерство за Здравство,,,,,,+389 2 3087400,http://bolnica.org.mk;;
1000000028212854,41.9939666,21.4355346,office,Deloven Centar Soravija,Деловен центар „Соравија“,Soravia Bussiness Center,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000028213157,42.0047354,21.3979350,kindergarten,,Градинка Орце Николов,,,,,,,,,,,,,,,,,,,,;;
1000000028213214,42.0036192,21.4004515,library,Drugarče,Другарче,Drugarche,,,,,,,,,,,,,,,,,,,;;
1000000028214330,42.0048024,21.4060363,university,,Факултет за драмски уметности,,,,Руѓер Бошковиќ,ББ,,,,,,,,,,,,,,,;;
1000000028214819,42.0004114,21.4201530,school,,ОУ Коле Неделковски,,,,,,,,,,,,,,,,,,,,;;
1000000028220815,41.9951468,21.5080950,school,,ОУ Вера Јоциќ,,,,,,,,,,,,,,,,,,,,;;
1000000032297819,42.0091644,21.3763845,kindergarten,,Росица,,,Cкoпje,Франц Прешерн,65,1000,,,,,,,,,,,,,,;;
1000000032299002,42.0064272,21.3794289,hospital,,Неуромедика,,MK,Cкoпje,Влае,87,1000,,,,,,,,,,,,,,;;
1000000032299021,42.0052377,21.3737040,school,,ОУ Димо Хаџи Димов,,,,,,,,,,,,,,,,,,,,;;
1000000032340717,42.0074543,21.4131199,school,,QSI International School of Skopje,,,,,,,,,,,,,,,,,,,,;;
1000000032485562,42.0087046,21.3822616,vehicle_inspection,,Здружение на возачите на град Скопје - Карпош 4,,,Скопје,Никола Парапунов,49,1000,,,,,,,,,,,,,,;;
1000000032490009,41.9983619,21.4298388,post_office,Makedonska Pošta,Пошта на Северна Македонија - Скопје 1000,Post of North Macedonia - Skopje 1000,MK,Cкoпje,Орце Николов,,1000,,,,,,,Македонска Пошта,,,,,,,http://www.posta.mk;;
1000000032490191,41.9925527,21.4355150,parking,,Јп Градски Паркинг - Паркиралиште Градска Болница,,,,,,,,,,,,,ЈП Градски Паркинг,,,,,,,;;
1000000032530219,42.0030932,21.3907447,library,,Архив на град Скопје,Skopje City Archives,,,Московска,,,,,,,,,,,,,,,,;;
1000000032530311,42.0029491,21.3988804,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000032530439,42.0041961,21.3954224,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000032530498,42.0052248,21.4180624,parking,,Паркинг Зона Ц,Parking Zone C,,,,,,,,,,,,ЈП Градски Паркинг - Скопје www.gradskiparking.com.mk,,,,,,,;;
1000000032530510,42.0039624,21.4203954,townhall,,Град Скопје,,,Cкoпje,Булевар Илинден,82,1000,,,,,,,Градска администрација,,,,,,+389 2 3297 204,http://www.skopje.gov.mk/;;
1000000032560557,41.9939131,21.4190860,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000032648946,41.9590382,21.2953626,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000032652980,41.9945429,21.4124966,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000032653114,41.9926527,21.4253280,bank,,NBL Банка,NBL Bank,MK,Cкoпje,Булевар Мајка Тереза,1,1000,Тутунска Банка,,,,,,Тутунска Банка,,,,,,,;;
1000000032653404,41.9933908,21.4216813,marketplace,Cveten Pazar,Цветен Пазар,Flower Market,,,,,,,,,,,,,,,,,,,;;
1000000032657759,42.0099259,21.4055676,parking,,,,,,,,,,,,,,24/7,,,,,,,,;;
1000000032657855,42.0020499,21.3362188,university,New York University,Универзитет „Њујорк“,,,,,,,,,,,,,,,,,,,,;;
1000000032658092,42.0193328,21.3722858,hospital,,Психијатриската болница Бардовци,,,Cкoпje,Пролетерска,бб,1000,,,,,,,,,,,,,+38923095607,http://pbskopje.org.mk/page/our-contact-info/;;
1000000032659471,42.0134872,21.3835766,studio,Kanal 5,Канал 5,Kanal 5,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000032659970,41.9933196,21.4198183,clinic,,Офтамолошки ласерски центар Др. Ристовски,,MK,Cкoпje,Народен Фронт,7,1000,,,,,,Mo We Fr 09:00-16:30; Tu Th 14:00-20:00,,,,,,,+389 2 3211027,http://www.ristovski.mk/;
1000000032669909,42.0036889,21.5029474,school,,ОУ Дане Крапчев,,,,,,,,,,,,,,,,,,,,;;
1000000032674255,41.9923730,21.4190485,restaurant,,Конструкта,,MK,Cкoпje,Васил Ѓоргов,,1000,,,,,,,,,,,,,,;;
1000000032674402,41.9960393,21.4021466,restaurant,,Македонска куќа,Makedonska Kuka,MK,Cкoпje,Mitropolit Teodosij Gologanov,,1000,,,,,,08:00-24:00,,,,,,,,http://www.makedonskakuka.com/en/skopje.php;;
1000000032687572,41.9886480,21.4223040,hospital,,Клинички центар - Државна болница,,,,Булевар Мајка Тереза,,,,,,,,24/7,,,,,,,,;;
1000000032687581,41.9907187,21.4229867,school,,Средно медицинско,,,,,,,,,,,,,,,,,,,,;;
1000000032687695,41.9902099,21.4221199,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000032688305,42.0001276,21.4055326,university,,Педагошка Академија,,,,,,,,,,,,,,,,,,,,;;
1000000032688320,42.0012335,21.4026117,school,,СГГУ Здравко Цветковски,,,,,,,,,,,,,,,,,,,,;;
1000000032688645,41.9993053,21.4210584,marketplace,,Пазар Буњаковец,Bunjakovec Marketplace,,,,,,,,,,,,,,,,,,,;;
1000000032688702,41.9988321,21.4204669,marketplace,,Трговски Центар Буњаковец,,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000032688908,41.9933939,21.4318150,theatre,,Дом на АРМ,Army Hall Cultural Centre,MK,Cкoпje,,,1000,,,,,,,Army of the Republic of Macedonia,,,,,,,;;
1000000032689267,41.9910928,21.4334268,marketplace,,Зелен пазар,,,,,,,,,,,,,,,,,,,,;;
1000000032689630,42.0043450,21.4202443,parking,,Паркинг Зона Ц,Parking Zone C,,,,,,,,,,,,ЈП Градски Паркинг - Скопје www.gradskiparking.com.mk,,,,,,,;;
1000000032784330,42.0062139,21.3983250,school,,ОУ Лазар Трповски,,,,,,,,,,,,,,,,,,,,;;
1000000032784821,42.0139535,21.4064465,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000032787724,41.9975994,21.4493724,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000032813170,42.0036092,21.4395878,marketplace,Bit Pazar,Бит-пазар,,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000032854550,41.9976217,21.4369559,theatre,Makedonska Opera i Balet,Македонска опера и балет,Macedonian Opera and Ballet,MK,Cкoпje,,,1000,,,,,,,,,,,,,,http://www.mob.com.mk/;;
1000000032855069,41.9984760,21.4343718,place_of_worship,,Црква Св. Димитриј,St. Demetrius Church,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000032887087,42.0040225,21.4329048,arts_centre,,Музеј на современата уметност,Contemporary Art Museum of Macedonia,MK,Cкoпje,Самоилова,,1000,,,,,,Tu-Sa 10:00-15:00; Su 09:00-13:00,,,,,,,+389 2 3117734,https://msu.mk/home/;
1000000032899196,42.0135608,21.3438202,grave_yard,,,,,,,,,,,,,,,,,,,,,,;;
1000000032900324,42.0049065,21.3846082,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000032900413,42.0087435,21.3647697,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000032913544,41.9934445,21.4225891,parking,,Нова Македонија,,,,,,,,,,,,,,,,,,,,;;
1000000033114282,41.9986820,21.3934916,school,,Меѓународни Училишта НОВА (гимназија),NOVA International Schools (High School),MK,Cкoпje,Прашка,27,1000,,,,,,,,,,,,,+389 2 3061 807,http://www.nova.edu.mk;;
1000000034159646,41.9850722,21.4572960,hospital,Poliklinika Jane Sandaski,Поликлиника Јане Сандански,Polyclinic Jane Sandaski,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000034321470,41.9964448,21.4429128,arts_centre,,Младински Културен Центар,,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000034321921,42.0021937,21.4326661,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000034321960,42.0041872,21.4333128,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000034428101,41.9988876,21.4441446,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000035540932,42.0350555,21.4253708,school,,ОУ 26 Јули,,,,,,,,,,,,,,,,,,,,;;
1000000035777390,42.0117344,21.4632265,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000035829281,42.0048012,21.4083577,university,,Техничко-технолошки кампус,,,,,,,,,,,,,,,,,,,,;;
1000000035831183,41.9928542,21.4030947,school,,Детска градинка Пролет 2,,,Скопје,Милан Марковиќ,41а,,,,,,,,,,,,,,+38923085701,;;
1000000035867836,41.9979496,21.4393450,library,,Национална и универзитетска библиотека,National and University Library,MK,Cкoпje,Булевар Гоце Делчев,,1000,,,,,,,,,,,,,,;;
1000000035867986,41.9968313,21.4446052,police,,МВР- Одделение за управни работи во МТВ,,MK,Cкoпje,бул.Гоце Делчев  зграда на МТВ,18,1000,,,,,,,,,,,,,,;;
1000000035996507,42.0044111,21.4384305,arts_centre,,Турски Театар,,MK,Cкoпje,Никола Мартиновски,41,1000,,,,,,,,,,,,,,;;
1000000036269365,41.9864929,21.4583540,kindergarten,Izvorče,Градинка Изворче,Izvorche,,,,,,,,,,,,,,,,,,,;;
1000000036610905,41.9960447,21.5129286,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000037121891,41.9968167,21.5130816,parking,,Hipodrom,,,,,,,,,,,,,,,,,,,,;;
1000000037626316,41.9733761,21.4408721,kindergarten,Veseli Cvetovi,Весели Цветови,Veseli Cvetovi,,,,,,,,,,,,,,,,,,,;;
1000000037626712,42.0052867,21.4087487,parking,,Паркинг ФЕИТ,,,,,,,,,,,,,,,,,,,,;;
1000000037626714,42.0045380,21.4072606,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000037626715,42.0045784,21.4090952,parking,,Паркинг Технолошко-металуршки факултет,,,,,,,,,,,,,,,,,,,,;;
1000000037626725,42.0056465,21.4066339,university,,Машински Факултет,Faculty of Mechanical Engineering,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000037766954,41.9954511,21.5038069,hospital,Zdravstvena Stanica Madžari I,Здравствена Станица Маџари I,,,,,,,,,,,,,,,,,,,,;;
1000000037766990,41.9955060,21.5002744,post_office,,,,,,,,,,,,,,,Makedonska Pošta,,,,,,,;;
1000000037964557,41.9944464,21.4207150,vehicle_inspection,,Станица за технички преглед АМСМ,,MK,Cкoпje,Митрополит Теодосиј Гологанов,51,1000,,,,,,,,,,,,,,;;
1000000037977771,41.9964299,21.4771809,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000037995831,41.9854871,21.5083015,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000037996987,42.0000285,21.4756987,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000037996990,41.9994704,21.4836809,parking,,ТЕРМИНАЛ,,,,,,,,,,,,,,,,,,,,;;
1000000037996993,41.9989952,21.4807885,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000037996998,42.0020503,21.4592269,university,,Шумарски факултет,,MK,Cкoпje,Булевар Александар Македонски,,1000,,,,,,,Св. Кирил и Методиј,,,,,,,;;
1000000037997011,42.0014888,21.4607214,bank,NLB Tutunska Banka,НЛБ Тутунска Банка,NLB Tutunska Banka,MK,Cкoпje,Јани Лукровски,2,1000,,,,,,,,,,,,,,;;
1000000037997613,41.9929422,21.4187982,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000037997768,41.9793334,21.4250157,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000037998024,41.9741641,21.4282930,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000037998632,41.9900835,21.4051872,hospital,,Институт по белодробни заболувања кај децата - Козле,,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000038002612,41.9890401,21.4621383,hospital,Majcin Dom,Мајчин Дом,,,Skopje,Булевар Јане Сандански,,1000,,,,,,,,,,,,,,;;
1000000038004666,41.9850234,21.4680135,townhall,,Општина Аеродром,,MK,Cкoпje,Булевар Јане Сандански,109б,1000,,,,,,,,,,,,,,;;
1000000038060472,41.9944795,21.4432506,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000038071329,41.9988671,21.4994041,school,,ОУ Наум Наумовски Борче,,,,,,,,,,,,,,,,,,,,;;
1000000038081117,41.9887436,21.4374427,university,,Економски институт - Скопје,Institute of Economics - Skopje,MK,Cкoпje,,,1000,,,,,,,,,,,,,,http://www.ek-inst.ukim.edu.mk/;;
1000000038082546,41.9948975,21.4049758,hospital,,Рес Хумана ординација,,MK,Cкoпje,Миле Поп Јорданов,44,1000,,,,,,,,,,,,,,;;
1000000038082551,41.9953121,21.3966645,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000038093037,41.9966950,21.4283860,pub,,Custom Pub,,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000038250716,42.0085004,21.3658548,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000038765140,41.9949542,21.4177824,place_of_worship,,Католичка  црква,Sacred Heart of Jesus,MK,Cкoпje,Петар Попарсов,,1000,,,,,,,,,,,,,,;;
1000000039301501,41.9838426,21.4581345,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000039303426,41.9860248,21.4574985,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000039303517,41.9845851,21.4599625,school,,,,,,,,,,,,,,,,,,,,,,;;
1000000039992008,41.9950767,21.5109582,kindergarten,,Gradinka,,,,,,,,,,,,,,,,,,,,;;
1000000043362987,42.0227827,21.4430300,school,,СУГС Арсениј Јовков,,,,,,,,,,,,,,,,,,,,;;
1000000043444610,41.9812276,21.4546477,university,,Универзитет Американ Колеџ Скопје,University American College Skopje,MK,Cкoпje,Булевар 3та Македонска Бригада,60,1000,,,,,,,,,,,,,+389 2 2463156,www.uacs.edu.mk;;
1000000043676177,42.0111173,21.4380415,school,,ОУ Адем Јашари,,,,,,,,,,,,,,,,,,,,;;
1000000043681210,42.0397117,21.4325366,grave_yard,,Градски гробишта Бутел,,,,,,,,,,,,,,,,,,,,;;
1000000043681721,42.0312642,21.4248682,prison,,Казнено поправна установа -= Затвор Шутка,,,,,,,,,,,,,,,,,,,,;;
1000000043682131,42.0300433,21.4411245,school,Kemal Jahija College,Ќемал Јахија,,,,,,,,,,,,,,,,,,,,;;
1000000043698106,41.9931394,21.4110652,building,,,,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000044026574,42.0015354,21.4414127,place_of_worship,,Султан Муратова џамија,,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000044038732,42.0032008,21.4417615,place_of_worship,,Иса-бегова џамија,,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000044038943,42.0046404,21.4397253,place_of_worship,Aladža džamija,Алаџа-џамија,Allaxha Mosque,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000044039295,42.0075287,21.4421406,place_of_worship,Jaja-pašina džamija,Јаја-пашина џамија,Yaya Pacha Mosque,MK,Cкoпje,Цветан Димов,,1000,,,,,,,,,,,,,,;;
1000000044040587,41.9791577,21.4259383,university,,Институт за земјотресно инженерство и инженерска сеизмологија - ИЗИИС,Institute of Earthquake Engineering and Engineering Seismology - IZIIS,,,,,,,,,,,,,,,,,,,;;
1000000054037881,42.0009715,21.3926854,school,YKC Elementary Skopje,ПСУ „Јахја Кемал“,,MK,Cкoпje,Варшавска,23,1000,,,,,,,Yahya Kemal College,,,,,,+389 2 3074168,http://ykc.edu.mk;;
1000000056693961,42.0148507,21.4074654,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000058912769,41.9928295,21.4159816,commercial,,Dilayla,,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000059339418,42.0016016,21.4518169,university,,Природно Математички Факултет,,,,,,,,,,,,,Св. Кирил и Методиј,,,,,,,;;
1000000120636369,41.9815612,21.4721305,vehicle_inspection,,ПСС - Ново Лисиче,,MK,Cкoпje,Булевар Видое Смилевски Бато,6,1000,,,,,,,,,,,,,+389 2 3069 988,;;
1000000121167696,42.0178598,21.3547045,school,,О.У. Страшо Пинџур,,,,,,,,,,,,,,,,,,,,;;
1000000121390892,41.9953323,21.4237388,restaurant,,Ресторан 2 Златника,,MK,Cкoпje,Митрополит Теодосиј Гологанов,28,1000,,,,,,,,,,,,,,;;
1000000121511379,41.9973394,21.4226605,restaurant,,Керпич,,MK,Cкoпje,Дебарца,21,1000,,,,,,,,,,,,,,;;
1000000121511400,41.9962023,21.4220934,restaurant,Dane,Дане,Dane,MK,Cкoпje,Киро Крстевски Платник,2,1000,,,,,,,,,,,,,,;;
1000000121511815,41.9951150,21.4222040,restaurant,,Ка,,MK,Cкoпje,Митрополит Теодосиј Гологанов,32b,1000,,,,,,,,,,,,,+38923214350,;;
1000000121511817,41.9954805,21.4182853,restaurant,,Ѓезме,,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000121652407,41.9884981,21.4357877,pharmacy,,Билна Аптека,,MK,Cкoпje,11 Октомври,46,1000,,,,,,,,,,,,,,;;
1000000122862785,41.9989973,21.4229760,restaurant,,Мечос,,MK,Cкoпje,Аминта Трети,,1000,,,,,,,,,,,,,,;;
1000000122868894,42.0002295,21.4129185,school,Media Art Centar,Медиа Арт Студио,Media Art Studio,MK,Cкoпje,Франклин Рузвелт,47,1000,,,,,,,,,,,,,,;;
1000000122885860,41.9955480,21.4207442,school,,Средно уметничко училиште „Лазар Личеновски“,,MK,Cкoпje,Киро Крстевски Платник,15,1000,,,,,,,,,,,,,,;;
1000000122976440,42.0006640,21.3967502,kindergarten,,Мајски цвет,,MK,Cкoпje,Варшавска,15,1000,,,,,,,,,,,,,,;;
1000000123273629,41.9781575,21.3741961,place_of_worship,,,,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000123273630,42.0019790,21.4072984,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000123273638,41.9768750,21.3744834,place_of_worship,Manastir Sv. Pantelejmon,Манастир Св. Пантелејмон,Monastery Sv. Pantelejmon,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000123273654,41.9769990,21.3743398,restaurant,Sv. Pantelejmon - Klet,Св.Пантелејмон - Клет,St. Pantlejmon - Klet,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000123273660,41.9763043,21.3748858,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000126355598,42.0140560,21.4045033,hospital,,Клиничка Болница Аџибадем Систина,Acibadem Sistina Hospital,,,,,,,,,,,,,,,,,,,;;
1000000130512345,42.0041701,21.4746879,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000131547185,41.9982530,21.4426539,courthouse,Krivičen Sud,Кривичен Суд,Criminal Court,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000144080018,42.0146763,21.4539049,dentist,,,,MK,Cкoпje,Душан Тасковиќ,24,1000,,,,,,,,,,,,,,;;
1000000144759755,41.9924563,21.4465047,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000144759800,41.9913309,21.4452576,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000144759818,41.9918676,21.4458040,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000151583100,42.0129111,21.4582132,doctors,,Др.Рубина,,MK,Cкoпje,Kоце Mеталец,14,1000,,,,,,,,,,,,,,;;
1000000152448287,41.9869671,21.4348586,hospital,,Ординација Срце,,,,,,,,,,,,,,,,,,,,;;
1000000152450854,41.9893276,21.4288020,doctors,,Рентген Дијагностика - Толовски,,MK,Cкoпje,Железничка,50,1000,,,,,,,,,,,,,,;;
1000000155686284,41.9947157,21.5744969,nightclub,,Millenium,,,,,,,,,,,,,,,,,,,,;;
1000000161469418,42.0560514,21.3083976,school,,,,,,,,,,,,,,,,,,,,,,;;
1000000161469536,42.0555735,21.3026888,place_of_worship,,Sv. Petka-Kuckovo,,,,,,,,,,,,,,,,,,,,;;
1000000161469646,42.0554866,21.3023894,place_of_worship,,Sv. Nedela-Kuckovo,,,,,,,,,,,,,,,,,,,,;;
1000000161469959,42.0516867,21.3110922,place_of_worship,,Sv. Krstovden-Kuckovo,,,,,,,,,,,,,,,,,,,,;;
1000000161538982,42.0541265,21.3133100,place_of_worship,,,,,,,,,,,,,,,,,,,,,,;;
1000000163003846,41.9885200,21.4250843,university,,Фармацевтски Факултет,Faculty of Farmacy,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000163003853,41.9828558,21.4316583,school,,ОУ „Кузман Јосифовски - Питу “,,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000163004439,42.0020443,21.4605883,fuel,Makpetrol,Макпетрол,Makpetrol,MK,Cкoпje,Јани Лукровски,,1000,Макпетрол,yes,yes,yes,yes,24/7,Makpetrol,yes,yes,yes,yes,yes,,http://makpetrol.mk;;
1000000163004660,41.9869025,21.4323628,school,,ОУ „Кузман Јосифовски - Питу“,,,,,,,,,,,,,,,,,,,,;;
1000000163023496,41.9832370,21.4353739,kindergarten,,Градинка Весели Цветови,,MK,Cкoпje,Антон Попов,43,1000,,,,,,,,,,,,,,;;
1000000163025976,41.9997606,21.4201783,library,,Гралска библиотека браќа миладиновци Скопје,,MK,Cкoпje,Булевар Партизански Одреди,22,1000,,,,,,,,,,,,,+389 2 3162 544,http://www.gbsk.mk;;
1000000163025981,41.9990758,21.4235227,cafe,,Coffee Factory,,MK,Cкoпje,Ленинова,33,1000,,,,,,,,,,,,,,;;
1000000163027382,42.0026884,21.4078488,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000163027383,41.9942633,21.4145445,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000163029749,41.9819013,21.4349684,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000163061297,41.9901280,21.4359734,parking,,Платен паркинг Кјуби,Pay parking qube,,,,,,,,,,,,ЈП Градски Паркинг - Скопје www.gradskiparking.com.mk,,,,,,,;;
1000000163062263,41.9990037,21.4187146,bar,,цреша бар,,MK,Cкoпje,Рајко Жинзифов,,1000,,,,,,,,,,,,,,;;
1000000163062266,41.9984399,21.4205519,parking,,,,,,,,,,,,,,,ПОЦ,,,,,,,;;
1000000163062268,41.9986397,21.4167487,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000163269948,41.9880929,21.4315517,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000164191033,41.9956821,21.4234574,hospital,,Др. Анчевски,,MK,Cкoпje,Митрополит Теодосиј Гологанов,28,1000,,,,,,,,,,,,,,;;
1000000172171547,41.9987239,21.4357236,arts_centre,Nacionalna Galerija -Daut Pašin Amam,Национална галерија „Даут-пашин амам“,Daut Pasha Hamam National Gallery,MK,Cкoпje,,,1000,,,,,,Tu-Su 10:00-18:00,,,,,,,+389 2 3133102,http://nationalgallery.mk/;;
1000000172178304,42.0020406,21.4354640,place_of_worship,Mustafa-pašina džamija,Мустафа-пашина џамија,Mustafa Pasha's Mosque,MK,Cкoпje,,,1000,,,,,,,,,,,,,,;;
1000000172191987,41.9619107,21.2961897,place_of_worship,Sveta Bogorodica - Matka,Света Богородица - Матка,,,,,,,,,,,,,,,,,,,,;;
1000000172304766,42.0000786,21.4253320,stock_exchange,Makedonska Berza,Македонска Берза,Macedonian Stock Exchange,MK,Cкoпje,Орце Николов,75,1000,,,,,,,,,,,,,,;;
1000000174111000,41.9916468,21.4362136,parking,,паркинг Кочо Рацин,,,,,,,,,,,,,,,,,,,,;;
1000000174144804,42.0022248,21.4080340,theatre,,Драмски Театар,,MK,Cкoпje,Шекспирова,15,1000,,,,,,,,,,,,,+389 2 3063 388;+389 2 3063 452,https://dramskiteatar.com.mk/;
1000000174273487,42.0036330,21.4087699,school,,ОУ „Вера Циривири Трена“,,,Cкoпje,Руѓер Бошковиќ,9,1000,,,,,,,,,,,,,+38923068507;+38923073069,http://veraciriviritrena.edu.mk/;
1000000174342541,42.0611892,21.4507894,kindergarten,,Детска градинка „11 Октомври“,,,,,,,,,,,,,,,,,,,,;;
1000000174342545,42.0623645,21.4521691,school,,О.У „Ацо Шопов“,,,,,,,,,,,,,,,,,,,,;;
1000000174344027,42.0605422,21.4505064,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000174344030,42.0585206,21.4497944,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000174344031,42.0583214,21.4501376,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000174344032,42.0595690,21.4498401,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000174345599,42.0619192,21.4504747,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000174347120,42.0562158,21.4512847,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000174347123,42.0578807,21.4513478,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000174347124,42.0575979,21.4514242,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000174370257,42.0667647,21.4459822,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000174464028,41.9908853,21.4479929,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000174464034,41.9913054,21.4512524,school,,ОУ „Браќа Миладиновци“,,,,,,,,,,,,,,,,,,,,;;
1000000174467391,41.9908993,21.4495695,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000174471972,41.9867408,21.4499988,school,,ОУ „Блаже Конески“,,,,,,,,,,,,,,,,,,,,;;
1000000174481179,41.9892077,21.4347754,school,,ОУ „Димитар Миладинов“,,,,,,,,,,,,,,,,,,,,;;
1000000174495066,41.9902764,21.4383031,parking,,,,,,,,,,,,,,,,,,,,,,;;
1000000174495087,41.9898187,21.4340505,parking,,,,,,,,,,,,,,,,,,,,,,;;
